,-11.14
292487424,-0.39,0.86,-347032176,0.55,0.08,-11.45
347035888,1.02,-0.31,-10.12
347039632,0.47,0.00,-10.83
347043336,0.55,0.86,-10.67
347047052,0.71,0.00,-10.04
347050764,0.24,0.24,-10.83
347054492,0.63,0.47,-10.04
347058204,0.55,0.00,-9.81
347061868,0.71,0.24,-10.12
347065584,0.55,0.00,-10.04
347069284,1.02,-0.63,-10.75
347073032,0.78,-0.31,-10.20
347076788,0.71,-0.08,-10.12
347080532,0.16,-0.31,-9.81
347084228,0.78,-0.63,-9.73
347087920,0.55,-0.31,-10.59
347091656,0.55,0.00,-10.20
347095352,0.94,-0.24,-11.06
347099080,0.86,0.00,-10.51
347102800,0.55,0.24,-10.83
347106524,0.55,0.55,-11.38
347110236,0.00,0.00,-11.38
347113920,0.00,0.16,-11.77
347117644,0.39,0.31,-10.83
347121376,0.24,0.08,-11.30
347125100,0.08,0.55,-10.98
347128824,0.47,0.55,-11.69
347132540,0.55,0.00,-11.30
347136264,0.47,0.31,-11.30
347139992,0.24,0.00,-10.75
347143708,0.47,0.24,-11.30
347147432,0.31,0.00,-10.83
347151152,0.47,-0.24,-11.53
347154880,0.63,0.00,-10.90
347158576,0.55,0.00,-10.75
347162272,0.47,0.00,-10.75
347165964,0.55,0.00,-10.75
347169688,0.55,0.08,-11.14
347173408,0.94,0.16,-10.83
347177156,0.24,0.24,-10.20
347180880,0.47,0.00,-10.67
347184588,0.71,-0.16,-11.06
347188320,0.55,0.00,-10.83
347192032,0.55,0.31,-10.12
347195764,0.55,0.78,-9.96
347199432,0.55,0.39,-9.81
347203104,0.86,0.78,-11.14
347206852,0.55,-0.31,-10.36
347210600,0.55,0.16,-11.06
347214316,0.47,0.00,-9.96
347217980,0.47,0.08,-11.06
347221684,1.10,-0.78,-10.51
347225448,0.47,-0.24,-10.75
347229200,0.55,-0.31,-11.61
347232932,0.63,0.00,-11.14
347236636,0.63,0.00,-10.51
347240348,0.71,-0.31,-10.83
347244076,0.55,0.00,-10.75
347247808,0.55,0.16,-10.98
347251516,0.00,0.31,-10.43
347255228,0.55,0.24,-11.22
347258960,0.55,0.31,-11.14
347262692,0.55,0.39,-10.98
347266424,0.47,0.16,-11.06
347270152,0.55,0.55,-10.36
347273864,0.55,0.00,-10.12
347277572,0.39,0.00,-10.59
347281288,0.94,-0.71,-10.75
347285036,0.47,-0.08,-10.12
347288780,0.47,-0.08,-10.75
347292496,0.00,-0.47,-10.75
347296228,0.24,-0.31,-10.36
347299980,0.47,0.00,-11.14
347303688,0.71,-0.71,-11.30
347307440,0.24,-0.08,-10.67
347311176,0.55,-0.24,-10.51
347314916,0.55,-0.47,-9.41
347318604,0.55,-0.16,-10.43
347322344,0.78,0.00,-10.83
347326060,0.55,0.24,-10.98
347329784,0.55,0.00,-10.59
347333492,0.86,1.10,-11.14
347337228,0.94,0.24,-11.22
347340976,0.55,0.47,-10.59
347344696,0.55,0.86,-10.04
347348416,0.78,0.47,-10.98
347352148,1.10,0.39,-10.90
347355876,0.78,0.47,-10.75
347359596,0.39,0.00,-10.43
347363304,0.55,-0.24,-10.75
347367044,0.55,-0.39,-11.38
347370788,0.55,-0.47,-9.96
347374472,0.55,-0.63,-11.22
347378204,0.00,0.31,-10.83
347381928,0.47,0.24,-10.12
347385644,0.55,0.00,-10.90
347389356,0.47,0.47,-10.67
347393092,0.47,-0.08,-10.67
347396820,0.78,0.00,-10.43
347400528,0.55,0.08,-10.98
347404236,0.55,0.00,-10.28
347407972,0.63,0.08,-10.98
347411684,0.47,0.00,-10.67
347415396,0.47,0.24,-10.75
347419132,0.55,0.31,-10.43
347422856,0.47,0.00,-10.75
347426576,0.31,0.08,-11.85
347430296,0.39,0.16,-11.22
347434028,0.55,0.71,-10.59
347437756,0.71,0.24,-10.36
347441476,0.94,0.00,-10.75
347445164,0.55,0.00,-10.28
347448888,0.47,0.08,-10.90
347452596,0.16,-0.86,-10.67
347456352,0.47,0.08,-10.43
347460064,0.55,-0.71,-11.06
347463800,0.55,0.00,-10.12
347467512,0.55,-1.18,-10.67
347471260,0.39,-0.47,-10.28
347475004,0.78,-0.55,-10.12
347478752,0.71,-0.78,-11.22
347482508,0.78,-0.78,-10.12
347486252,0.47,0.00,-10.12
347489956,0.55,0.63,-9.81
347493612,0.71,0.00,-10.75
347497316,0.08,0.00,-10.12
347501024,0.47,0.24,-10.20
347504748,0.55,0.24,-10.51
347508464,0.55,0.00,-10.67
347512184,0.86,0.08,-10.75
347515912,0.63,-0.31,-11.53
347519668,0.47,0.31,-11.30
347523372,0.55,0.00,-11.77
347527088,0.55,-0.31,-11.53
347530836,0.55,-0.16,-11.30
347534572,0.55,-0.08,-11.61
347538312,0.55,0.24,-11.14
347542036,0.39,0.31,-10.90
347545780,0.39,0.08,-10.98
347549500,0.31,0.08,-10.75
347553224,0.63,0.00,-10.75
347556936,0.55,0.39,-11.30
347560648,0.55,0.00,-11.06
347564344,0.39,0.00,-10.20
347568060,0.47,-0.31,-11.06
347571808,0.71,-0.63,-10.75
347575564,0.55,0.08,-10.83
347579284,0.55,-0.63,-10.75
347583032,0.39,-0.16,-10.12
347586772,0.55,0.00,-10.90
347590460,0.71,0.00,-10.75
347594184,0.47,0.24,-10.51
347597920,0.16,0.08,-10.98
347601640,0.00,0.31,-10.12
347605368,0.47,0.39,-11.06
347609084,0.55,0.08,-10.36
347612816,0.16,-0.39,-10.28
347616556,0.63,0.00,-11.06
347620256,0.55,0.00,-10.75
347623984,0.47,-0.47,-10.36
347627736,0.24,0.08,-11.22
347631448,0.55,-0.08,-10.43
347635176,0.55,0.00,-10.67
